Week,Rank,Track,Artist,Streams,Track_uri
2021-03-12--2021-03-19,58,Body,Megan Thee Stallion,"2,408,704",https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
2021-03-12--2021-03-19,59,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,"2,399,545",https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
2021-03-12--2021-03-19,60,Robbery,Juice WRLD,"2,367,997",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
2021-03-12--2021-03-19,61,Real As It Gets (feat. EST Gee),Lil Baby,"2,363,864",https://open.spotify.com/track/7eX3um6NpOQKWJMGCi97XD
2021-03-12--2021-03-19,62,Opp Stoppa (feat. 21 Savage),YBN Nahmir,"2,354,886",https://open.spotify.com/track/59fFsGRwFiuhxKDPc1k6xW
2021-03-12--2021-03-19,63,The Box,Roddy Ricch,"2,345,669",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2021-03-12--2021-03-19,64,Big Gangsta,Kevin Gates,"2,332,300",https://open.spotify.com/track/2HYvkdq6lpFXkVz9Tfqi8r
2021-03-12--2021-03-19,65,Cry Baby (feat. DaBaby),Megan Thee Stallion,"2,330,233",https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH
2021-03-12--2021-03-19,66,Someone You Loved,Lewis Capaldi,"2,324,401",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
2021-03-12--2021-03-19,67,No Role Modelz,J. Cole,"2,274,537",https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2021-03-12--2021-03-19,68,Heather,Conan Gray,"2,267,244",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
2021-03-12--2021-03-19,69,Dynamite,BTS,"2,236,421",https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
2021-03-12--2021-03-19,70,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA","2,233,696",https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
2021-03-12--2021-03-19,71,Tyler Herro,Jack Harlow,"2,225,657",https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
2021-03-12--2021-03-19,72,willow,Taylor Swift,"2,198,850",https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
2021-03-12--2021-03-19,73,Arcade,Duncan Laurence,"2,165,909",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
2021-03-12--2021-03-19,74,On The Ground,ROSÉ,"2,161,599",https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
2021-03-12--2021-03-19,75,Daddy Issues,The Neighbourhood,"2,161,313",https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
2021-03-12--2021-03-19,76,The Business,Tiësto,"2,157,379",https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
2021-03-12--2021-03-19,77,Adore You,Harry Styles,"2,151,653",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
2021-03-12--2021-03-19,78,ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,"2,144,025",https://open.spotify.com/track/1xqRKo0SDFDO5Jy8yEVD0X
2021-03-12--2021-03-19,79,Don't Start Now,Dua Lipa,"2,139,614",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
2021-03-12--2021-03-19,80,Dreams - 2004 Remaster,Fleetwood Mac,"2,135,850",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
2021-03-12--2021-03-19,81,Sand In My Boots,Morgan Wallen,"2,134,909",https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
2021-03-12--2021-03-19,82,Life Is Good (feat. Drake),Future,"2,109,391",https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
2021-03-12--2021-03-19,83,Hayloft,Mother Mother,"2,103,591",https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
2021-03-12--2021-03-19,84,Electric Love,BØRNS,"2,058,489",https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
2021-03-12--2021-03-19,85,goosebumps,Travis Scott,"2,053,012",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2021-03-12--2021-03-19,86,Way Out (feat. Big Sean),Jack Harlow,"2,051,339",https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
2021-03-12--2021-03-19,87,Jocelyn Flores,XXXTENTACION,"2,006,269",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2021-03-12--2021-03-19,88,Whiskey Glasses,Morgan Wallen,"2,003,050",https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
2021-03-12--2021-03-19,89,Baila Conmigo (with Rauw Alejandro),Selena Gomez,"2,001,424",https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
2021-03-12--2021-03-19,90,Runnin,"21 Savage, Metro Boomin","1,994,030",https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
2021-03-12--2021-03-19,91,Golden,Harry Styles,"1,977,415",https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
2021-03-12--2021-03-19,92,Bad Boy (with Young Thug),Juice WRLD,"1,965,128",https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
2021-03-12--2021-03-19,93,Holy (feat. Chance The Rapper),Justin Bieber,"1,961,373",https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
2021-03-12--2021-03-19,94,Before You Go,Lewis Capaldi,"1,960,784",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2021-03-12--2021-03-19,95,hot girl bummer,blackbear,"1,950,044",https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
2021-03-12--2021-03-19,96,SLOW DANCING IN THE DARK,Joji,"1,944,030",https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
2021-03-12--2021-03-19,97,You’re Mines Still (feat. Drake),Yung Bleu,"1,931,679",https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS
2021-03-12--2021-03-19,98,20 Min,Lil Uzi Vert,"1,931,062",https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
2021-03-12--2021-03-19,99,Dead Man Walking,Brent Faiyaz,"1,922,926",https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk
2021-03-12--2021-03-19,100,Somebody’s Problem,Morgan Wallen,"1,900,543",https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
2021-03-12--2021-03-19,101,death bed (coffee for your head),"Powfu, beabadoobee","1,889,230",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2021-03-12--2021-03-19,102,Time Today,Moneybagg Yo,"1,887,364",https://open.spotify.com/track/2bo0HCDcZj8BYjoht9zYgk
2021-03-12--2021-03-19,103,More Than My Hometown,Morgan Wallen,"1,885,902",https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
2021-03-12--2021-03-19,104,POPSTAR (feat. Drake),DJ Khaled,"1,885,781",https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
2021-03-12--2021-03-19,105,Mr. Brightside,The Killers,"1,870,201",https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
2021-03-12--2021-03-19,106,Dior,Pop Smoke,"1,864,268",https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
2021-03-12--2021-03-19,107,Put Your Records On,Ritt Momney,"1,861,347",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
2021-03-12--2021-03-19,108,The Hills,The Weeknd,"1,857,049",https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
2021-03-12--2021-03-19,109,Are You Bored Yet? (feat. Clairo),Wallows,"1,817,878",https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
2021-03-12--2021-03-19,110,7 Summers,Morgan Wallen,"1,813,021",https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
2021-03-12--2021-03-19,111,BOP,DaBaby,"1,812,495",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
2021-03-12--2021-03-19,112,Tongue Tied,Grouplove,"1,800,380",https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
2021-03-12--2021-03-19,113,lovely (with Khalid),Billie Eilish,"1,798,106",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2021-03-12--2021-03-19,114,Cloud 9,Beach Bunny,"1,797,323",https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
2021-03-12--2021-03-19,115,Godzilla (feat. Juice WRLD),Eminem,"1,796,229",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
2021-03-12--2021-03-19,116,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,"1,773,963",https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
2021-03-12--2021-03-19,117,The Less I Know The Better,Tame Impala,"1,750,854",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
2021-03-12--2021-03-19,118,21,Polo G,"1,746,349",https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
2021-03-12--2021-03-19,119,Still Trappin' (with King Von),Lil Durk,"1,746,082",https://open.spotify.com/track/43BlKpJcSrC9AsJ3F1DKg9
2021-03-12--2021-03-19,120,MIDDLE CHILD,J. Cole,"1,742,416",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
2021-03-12--2021-03-19,121,XO Tour Llif3,Lil Uzi Vert,"1,741,783",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2021-03-12--2021-03-19,122,everything i wanted,Billie Eilish,"1,739,863",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
2021-03-12--2021-03-19,123,Prisoner (feat. Dua Lipa),Miley Cyrus,"1,732,597",https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
2021-03-12--2021-03-19,124,Masterpiece,DaBaby,"1,727,017",https://open.spotify.com/track/26UxwWl9xCb83OynXELJcL
2021-03-12--2021-03-19,125,Cover Me Up,Morgan Wallen,"1,712,043",https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM
2021-03-12--2021-03-19,126,SAD!,XXXTENTACION,"1,710,085",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2021-03-12--2021-03-19,127,GO (feat. Juice WRLD),The Kid LAROI,"1,705,784",https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
2021-03-12--2021-03-19,128,Mood Swings (feat. Lil Tjay),Pop Smoke,"1,700,980",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
2021-03-12--2021-03-19,129,Star Shopping,Lil Peep,"1,694,445",https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
2021-03-12--2021-03-19,130,Go Crazy,"Chris Brown, Young Thug","1,690,227",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
2021-03-12--2021-03-19,131,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"1,677,742",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
2021-03-12--2021-03-19,132,HIGHEST IN THE ROOM,Travis Scott,"1,675,202",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2021-03-12--2021-03-19,133,Ballin' (with Roddy Ricch),Mustard,"1,674,340",https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
2021-03-12--2021-03-19,134,Falling,Harry Styles,"1,673,831",https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
2021-03-12--2021-03-19,135,The Spins,Mac Miller,"1,667,496",https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
2021-03-12--2021-03-19,136,Beautiful Crazy,Luke Combs,"1,663,334",https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
2021-03-12--2021-03-19,137,Spicy (feat. Post Malone),Ty Dolla $ign,"1,654,336",https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
2021-03-12--2021-03-19,138,Forever After All,Luke Combs,"1,653,436",https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
2021-03-12--2021-03-19,139,AP - Music from the film Boogie,Pop Smoke,"1,650,008",https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI
2021-03-12--2021-03-19,140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,"1,649,184",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2021-03-12--2021-03-19,141,Be Like That - feat. Swae Lee & Khalid,Kane Brown,"1,637,504",https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
2021-03-12--2021-03-19,142,If the World Was Ending (feat. Julia Michaels),JP Saxe,"1,633,008",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
2021-03-12--2021-03-19,143,Take Me To Church,Hozier,"1,625,742",https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
2021-03-12--2021-03-19,144,Chasin' You,Morgan Wallen,"1,625,389",https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
2021-03-12--2021-03-19,145,I Fall Apart,Post Malone,"1,623,402",https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2021-03-12--2021-03-19,146,SICKO MODE,Travis Scott,"1,620,226",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2021-03-12--2021-03-19,147,Like I Want You,Giveon,"1,614,289",https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
2021-03-12--2021-03-19,148,After Party,Don Toliver,"1,604,974",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
2021-03-12--2021-03-19,149,Day 'N' Nite (Nightmare),Kid Cudi,"1,601,439",https://open.spotify.com/track/60PAzFNW3vAiAiVK6DRJfB
2021-03-12--2021-03-19,150,505,Arctic Monkeys,"1,600,961",https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
2021-03-12--2021-03-19,151,Cigarette Daydreams,Cage The Elephant,"1,600,196",https://open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F
2021-03-12--2021-03-19,152,Sofia,Clairo,"1,598,126",https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
2021-03-12--2021-03-19,153,Batman,LPB Poody,"1,588,509",https://open.spotify.com/track/1xMvdOFQaql3EBkHmuh2TK
2021-03-12--2021-03-19,154,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,"1,576,200",https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
2021-03-12--2021-03-19,155,Follow You,Imagine Dragons,"1,574,138",https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
2021-03-12--2021-03-19,156,cardigan,Taylor Swift,"1,574,062",https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
2021-03-12--2021-03-19,157,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,BRS Kash,"1,572,851",https://open.spotify.com/track/1qzckO538IWjqa7eCQdSJ4
2021-03-12--2021-03-19,158,Chicago Freestyle (feat. Giveon),Drake,"1,572,131",https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
2021-03-12--2021-03-19,159,Roses - Imanbek Remix,SAINt JHN,"1,570,923",https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
2021-03-12--2021-03-19,160,Everybody Talks,Neon Trees,"1,567,721",https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
2021-03-12--2021-03-19,161,Life's A Mess II (with Clever & Post Malone),Juice WRLD,"1,565,092",https://open.spotify.com/track/4O3RwH1TFG1EjPezLIYehI
2021-03-12--2021-03-19,162,Better Together,Luke Combs,"1,563,687",https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7
2021-03-12--2021-03-19,163,ROXANNE,Arizona Zervas,"1,558,821",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2021-03-12--2021-03-19,164,HOLIDAY,Lil Nas X,"1,555,164",https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
2021-03-12--2021-03-19,165,SO DONE,The Kid LAROI,"1,554,962",https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
2021-03-12--2021-03-19,166,Redbone,Childish Gambino,"1,553,077",https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
2021-03-12--2021-03-19,167,Buss It,Erica Banks,"1,551,269",https://open.spotify.com/track/25j0Sape7qZbq6ZPLFefTT
2021-03-12--2021-03-19,168,Righteous,Juice WRLD,"1,544,660",https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
2021-03-12--2021-03-19,169,bad guy,Billie Eilish,"1,542,805",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2021-03-12--2021-03-19,170,"Gravity (feat. Tyler, The Creator)","Brent Faiyaz, DJ Dahi","1,542,776",https://open.spotify.com/track/6u3CPnFMKANYgfdiifFOiJ
2021-03-12--2021-03-19,171,Mr Loverman,Ricky Montgomery,"1,540,948",https://open.spotify.com/track/2IVsRhKrx8hlQBOWy4qebo
2021-03-12--2021-03-19,172,Burning Pile,Mother Mother,"1,539,793",https://open.spotify.com/track/0zMAvsQmaQ4DGsmXtKixpn
2021-03-12--2021-03-19,173,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,"1,537,744",https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa
2021-03-12--2021-03-19,174,when the party's over,Billie Eilish,"1,537,666",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
2021-03-12--2021-03-19,175,Line Without a Hook,Ricky Montgomery,"1,531,300",https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
2021-03-12--2021-03-19,176,July,Noah Cyrus,"1,526,439",https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
2021-03-12--2021-03-19,177,Say You Won't Let Go,James Arthur,"1,524,000",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2021-03-12--2021-03-19,178,Tennessee Whiskey,Chris Stapleton,"1,523,884",https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
2021-03-12--2021-03-19,179,We Paid (feat. 42 Dugg),Lil Baby,"1,523,095",https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
2021-03-12--2021-03-19,180,GIRL LIKE ME,"Black Eyed Peas, Shakira","1,521,625",https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
2021-03-12--2021-03-19,181,Everybody Dies In Their Nightmares,XXXTENTACION,"1,518,667",https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
2021-03-12--2021-03-19,182,Why'd You Only Call Me When You're High?,Arctic Monkeys,"1,517,377",https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
2021-03-12--2021-03-19,183,See You Again (feat. Kali Uchis),"Tyler, The Creator","1,505,399",https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB
2021-03-12--2021-03-19,184,WHATS POPPIN,Jack Harlow,"1,502,582",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
2021-03-12--2021-03-19,185,rockstar (feat. 21 Savage),Post Malone,"1,498,755",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2021-03-12--2021-03-19,186,My Head & My Heart,Ava Max,"1,496,860",https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
2021-03-12--2021-03-19,187,Fuck Love (feat. Trippie Redd),XXXTENTACION,"1,496,667",https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2021-03-12--2021-03-19,188,Murder On My Mind,YNW Melly,"1,496,258",https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
2021-03-12--2021-03-19,189,Sunday Best,Surfaces,"1,487,427",https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
2021-03-12--2021-03-19,190,Ric Flair Drip (with Metro Boomin),Offset,"1,483,585",https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
2021-03-12--2021-03-19,191,Money Trees,"Kendrick Lamar, Jay Rock","1,482,530",https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
2021-03-12--2021-03-19,192,Don't Stop Believin',Journey,"1,480,018",https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
2021-03-12--2021-03-19,193,CHICKEN TENDIES,Clinton Kane,"1,479,296",https://open.spotify.com/track/0awuNCj9gwJEM0seER22DW
2021-03-12--2021-03-19,194,Bandido,"Myke Towers, Juhn","1,477,161",https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
2021-03-12--2021-03-19,195,Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G","1,477,010",https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
2021-03-12--2021-03-19,196,E-GIRLS ARE RUINING MY LIFE!,"CORPSE, Savage Ga$p","1,474,948",https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
2021-03-12--2021-03-19,197,Love Story (Taylor’s Version),Taylor Swift,"1,452,417",https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
2021-03-12--2021-03-19,198,Train Wreck,James Arthur,"1,440,688",https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
2021-03-12--2021-03-19,199,Starboy,"The Weeknd, Daft Punk","1,438,690",https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
2021-03-12--2021-03-19,200,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,"1,437,967",https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
2021-03-05--2021-03-12,1,What’s Next,Drake,"14,124,328",https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
2021-03-05--2021-03-12,2,Wants and Needs (feat. Lil Baby),Drake,"12,804,148",https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
2021-03-05--2021-03-12,3,Lemon Pepper Freestyle (feat. Rick Ross),Drake,"9,007,393",https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
2021-03-05--2021-03-12,4,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic","8,750,406",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
2021-03-05--2021-03-12,5,drivers license,Olivia Rodrigo,"7,685,399",https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2021-03-05--2021-03-12,6,Calling My Phone,"Lil Tjay, 6LACK","7,154,375",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
2021-03-05--2021-03-12,7,telepatía,Kali Uchis,"7,085,168",https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
2021-03-05--2021-03-12,8,Up,Cardi B,"6,830,615",https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
2021-03-05--2021-03-12,9,Good Days,SZA,"6,227,970",https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
2021-03-05--2021-03-12,10,Streets,Doja Cat,"6,048,752",https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
2021-03-05--2021-03-12,11,Save Your Tears,The Weeknd,"5,630,283",https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
2021-03-05--2021-03-12,12,Hold On,Justin Bieber,"5,591,186",https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
2021-03-05--2021-03-12,13,Astronaut In The Ocean,Masked Wolf,"4,669,791",https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
2021-03-05--2021-03-12,14,Back In Blood (feat. Lil Durk),Pooh Shiesty,"4,517,536",https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
2021-03-05--2021-03-12,15,Blinding Lights,The Weeknd,"4,488,532",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2021-03-05--2021-03-12,16,Heartbreak Anniversary,Giveon,"4,204,717",https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
2021-03-05--2021-03-12,17,Heat Waves,Glass Animals,"4,198,482",https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2021-03-05--2021-03-12,18,Best Friend (feat. Doja Cat),Saweetie,"4,173,207",https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
2021-03-05--2021-03-12,19,Mood (feat. iann dior),24kGoldn,"4,157,730",https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2021-03-05--2021-03-12,20,Levitating (feat. DaBaby),Dua Lipa,"4,143,436",https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
2021-03-05--2021-03-12,21,WITHOUT YOU,The Kid LAROI,"4,006,457",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
2021-03-05--2021-03-12,22,DÁKITI,"Bad Bunny, Jhay Cortez","3,911,257",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2021-03-05--2021-03-12,23,Whoopty,CJ,"3,873,119",https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
2021-03-05--2021-03-12,24,34+35,Ariana Grande,"3,388,181",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
